TransactionID,MemberID,ItemDescription
8832,911,Bread
8833,496,Bread
8833,496,Yogurt
8833,496,Tomatoes
8833,496,Apples
8833,496,Cereal
8834,244,Chicken
8834,244,Yogurt
8834,244,Lettuce
8834,244,Juice
8834,244,Butter
8835,696,Eggs
8835,696,Butter
8835,696,Apples
8835,696,Juice
8835,696,Chicken
8836,561,Chips
8836,561,Butter
8836,561,Apples
8837,403,Cola
8837,403,Diaper
8837,403,Chicken
8838,290,Diaper
8838,290,Cheese
8838,290,Milk
8838,290,Bananas
8839,914,Pasta
8839,914,Bananas
8840,165,Yogurt
8840,165,Bread
8840,165,Cola
8840,165,Juice
8841,947,Eggs
8841,947,Juice
8841,947,Apples
8841,947,Butter
8842,998,Chicken
8842,998,Rice
8842,998,Eggs
8842,998,Pasta
8842,998,Cereal
8843,843,Diaper
8843,843,Pasta
8843,843,Eggs
8843,843,Cheese
8843,843,Butter
8844,625,Cheese
8844,625,Juice
8844,625,Butter
8844,625,Chips
8845,98,Cheese
8845,98,Milk
8845,98,Apples
8845,98,Rice
8846,662,Tomatoes
8846,662,Water
8847,168,Chips
8848,951,Diaper
8848,951,Eggs
8848,951,Cereal
8848,951,Chips
8848,951,Bread
8849,890,Eggs
8849,890,Yogurt
8849,890,Pasta
8849,890,Butter
8849,890,Apples
8850,505,Apples
8850,505,Yogurt
8851,132,Bananas
8851,132,Beer
8852,554,Tomatoes
8852,554,Water
8852,554,Beer
8853,308,Chips
8853,308,Beer
8853,308,Tomatoes
8854,905,Apples
8854,905,Cereal
8854,905,Bananas
8854,905,Butter
8854,905,Milk
8855,361,Chicken
8855,361,Milk
8855,361,Chips
8855,361,Butter
8855,361,Rice
8856,594,Cheese
8856,594,Rice
8856,594,Bananas
8856,594,Eggs
8857,695,Chicken
8857,695,Rice
8857,695,Diaper
8857,695,Pasta
8858,556,Water
8858,556,Milk
8858,556,Eggs
8859,113,Butter
8859,113,Yogurt
8859,113,Chicken
8859,113,Cereal
8859,113,Lettuce
8860,25,Cola
8860,25,Chicken
8860,25,Water
8861,882,Rice
8861,882,Pasta
8861,882,Tomatoes
8861,882,Cola
8861,882,Milk
8862,117,Chips
8862,117,Milk
8862,117,Bananas
8862,117,Apples
8863,927,Apples
8863,927,Chicken
8864,190,Eggs
8864,190,Pasta
8864,190,Rice
8864,190,Juice
8864,190,Milk
8865,145,Eggs
8865,145,Rice
8865,145,Cola
8865,145,Bananas
8865,145,Yogurt
8866,960,Tomatoes
8866,960,Juice
8866,960,Diaper
8867,646,Apples
8867,646,Eggs
8867,646,Bananas
8867,646,Cola
8867,646,Tomatoes
8868,125,Pasta
8868,125,Yogurt
8868,125,Chicken
8869,321,Cheese
8869,321,Tomatoes
8869,321,Milk
8869,321,Eggs
8870,300,Cola
8870,300,Apples
8870,300,Rice
8871,720,Chips
8871,720,Juice
8871,720,Beer
8872,540,Beer
8872,540,Rice
8872,540,Tomatoes
8872,540,Chicken
8873,282,Pasta
8873,282,Juice
8873,282,Eggs
8874,247,Chips
8874,247,Beer
8874,247,Tomatoes
8875,768,Chips
8875,768,Tomatoes
8875,768,Milk
8875,768,Eggs
8876,13,Beer
8877,68,Diaper
8878,145,Pasta
8878,145,Juice
8879,896,Apples
8879,896,Chicken
8879,896,Butter
8880,46,Yogurt
8880,46,Apples
8880,46,Rice
8881,745,Diaper
8882,811,Pasta
8882,811,Juice
8882,811,Diaper
8882,811,Cola
8883,652,Pasta
8883,652,Water
8883,652,Yogurt
8883,652,Tomatoes
8883,652,Chips
8884,442,Diaper
8884,442,Yogurt
8885,293,Butter
8885,293,Cereal
8885,293,Juice
8885,293,Milk
8885,293,Diaper
8886,623,Butter
8886,623,Juice
8886,623,Cereal
8887,811,Milk
8887,811,Chips
8887,811,Cereal
8887,811,Juice
8888,474,Tomatoes
8889,656,Eggs
8889,656,Bananas
8890,754,Yogurt
8890,754,Beer
8891,235,Cola
8892,641,Chips
8892,641,Pasta
8892,641,Cereal
8893,147,Cola
8893,147,Butter
8893,147,Bananas
8893,147,Water
8893,147,Bread
8894,854,Juice
8894,854,Cheese
8894,854,Diaper
8894,854,Chicken
8894,854,Pasta
8895,187,Bread
8895,187,Cheese
8895,187,Cereal
8896,751,Rice
8897,307,Cereal
8897,307,Water
8897,307,Eggs
8897,307,Cheese
8898,260,Pasta
8898,260,Bananas
8898,260,Milk
8898,260,Cheese
8898,260,Chips
8899,795,Yogurt
8899,795,Rice
8900,486,Cheese
8900,486,Milk
8900,486,Pasta
8900,486,Rice
8900,486,Eggs
8901,129,Chicken
8902,792,Lettuce
8902,792,Rice
8903,317,Chicken
8903,317,Milk
8903,317,Apples
8904,796,Juice
8904,796,Yogurt
8905,31,Cola
8905,31,Juice
8905,31,Lettuce
8905,31,Chicken
8905,31,Milk
8906,358,Tomatoes
8906,358,Bananas
8906,358,Cereal
8907,301,Bananas
8907,301,Apples
8907,301,Bread
8908,14,Chips
8908,14,Rice
8908,14,Apples
8908,14,Yogurt
8908,14,Diaper
8909,206,Cola
8910,204,Beer
8911,64,Chicken
8911,64,Chips
8911,64,Butter
8911,64,Eggs
8912,640,Yogurt
8912,640,Butter
8912,640,Rice
8912,640,Eggs
8912,640,Cola
8913,28,Juice
8913,28,Bread
8913,28,Tomatoes
8913,28,Cereal
8913,28,Cheese
8914,601,Tomatoes
8914,601,Water
8914,601,Rice
8914,601,Cheese
8915,791,Pasta
8915,791,Eggs
8916,318,Juice
8916,318,Beer
8916,318,Rice
8916,318,Cereal
8916,318,Bread
8917,574,Cheese
8917,574,Chips
8917,574,Bananas
8917,574,Tomatoes
8918,407,Cereal
8919,718,Tomatoes
8919,718,Lettuce
8919,718,Bananas
8920,99,Cola
8920,99,Tomatoes
8920,99,Beer
8921,813,Tomatoes
8921,813,Apples
8922,459,Butter
8922,459,Bread
8922,459,Tomatoes
8923,299,Cereal
8924,608,Juice
8924,608,Diaper
8924,608,Cereal
8924,608,Rice
8925,646,Eggs
8926,949,Bread
8926,949,Juice
8927,706,Lettuce
8927,706,Bread
8927,706,Rice
8927,706,Juice
8927,706,Cereal
8928,357,Cereal
8928,357,Chicken
8928,357,Rice
8928,357,Bread
8928,357,Diaper
8929,880,Eggs
8929,880,Bread
8929,880,Pasta
8929,880,Chicken
8929,880,Cereal
8930,999,Bananas
8930,999,Beer
8931,274,Butter
8931,274,Apples
8931,274,Rice
8931,274,Lettuce
8932,853,Diaper
8932,853,Eggs
8933,838,Cola
8933,838,Butter
8934,177,Beer
8934,177,Rice
8934,177,Lettuce
8934,177,Pasta
8934,177,Chips
8935,108,Apples
8935,108,Cheese
8935,108,Yogurt
8936,952,Cereal
8936,952,Water
8936,952,Lettuce
8936,952,Yogurt
8937,705,Cereal
8937,705,Water
8937,705,Apples
8937,705,Chips
8938,471,Apples
8939,738,Chicken
8939,738,Cola
8939,738,Butter
8939,738,Rice
8940,9,Yogurt
8941,457,Apples
8942,687,Rice
8942,687,Milk
8943,200,Juice
8943,200,Pasta
8943,200,Beer
8944,439,Chips
8944,439,Bread
8944,439,Cereal
8945,983,Juice
8945,983,Tomatoes
8945,983,Rice
8945,983,Pasta
8946,488,Juice
8947,207,Cola
8948,932,Rice
8948,932,Cereal
8948,932,Beer
8948,932,Chips
8949,137,Pasta
8949,137,Cereal
8949,137,Beer
8949,137,Butter
8950,625,Diaper
8951,687,Chips
8951,687,Cheese
8951,687,Chicken
8951,687,Beer
8952,309,Juice
8952,309,Bread
8953,320,Lettuce
8954,626,Eggs
8955,464,Beer
8955,464,Milk
8955,464,Lettuce
8955,464,Chicken
8956,97,Bread
8956,97,Diaper
8956,97,Chicken
8956,97,Water
8956,97,Yogurt
8957,564,Water
8957,564,Chips
8957,564,Yogurt
8958,138,Pasta
8958,138,Bread
8958,138,Chicken
8958,138,Butter
8959,688,Pasta
8959,688,Lettuce
8959,688,Chicken
8960,611,Milk
8960,611,Cereal
8960,611,Lettuce
8960,611,Rice
8960,611,Apples
8961,476,Diaper
8961,476,Rice
8961,476,Tomatoes
8961,476,Chips
8962,647,Chips
8962,647,Apples
8962,647,Water
8962,647,Bread
8962,647,Beer
8963,104,Tomatoes
8963,104,Milk
8963,104,Butter
8963,104,Cereal
8964,765,Juice
8965,998,Cereal
8965,998,Tomatoes
8966,619,Chicken
8966,619,Juice
8966,619,Cereal
8966,619,Eggs
8967,398,Cola
8967,398,Apples
8967,398,Cheese
8967,398,Cereal
8967,398,Bread
8968,860,Diaper
8968,860,Butter
8969,38,Yogurt
8969,38,Juice
8969,38,Cheese
8970,313,Butter
8970,313,Cola
8970,313,Bread
8970,313,Water
8971,112,Rice
8971,112,Water
8972,553,Apples
8973,632,Cereal
8973,632,Pasta
8974,136,Milk
8975,221,Lettuce
8975,221,Juice
8976,909,Diaper
8976,909,Cola
8976,909,Cheese
8976,909,Chicken
8976,909,Apples
8977,3,Cheese
8978,463,Lettuce
8978,463,Water
8978,463,Milk
8978,463,Bread
8978,463,Pasta
8979,448,Tomatoes
8979,448,Bananas
8979,448,Pasta
8979,448,Milk
8979,448,Chips
8980,480,Rice
8980,480,Yogurt
8981,27,Milk
8981,27,Chips
8982,841,Cereal
8982,841,Yogurt
8982,841,Eggs
8982,841,Beer
8982,841,Juice
8983,722,Apples
8983,722,Lettuce
8983,722,Bread
8983,722,Pasta
8983,722,Beer
8984,179,Beer
8984,179,Chips
8984,179,Eggs
8984,179,Yogurt
8984,179,Apples
8985,751,Eggs
8985,751,Apples
8985,751,Chips
8986,354,Pasta
8986,354,Apples
8986,354,Chips
8986,354,Water
8986,354,Chicken
8987,271,Juice
8987,271,Chips
8988,679,Apples
8988,679,Cheese
8988,679,Chicken
8988,679,Tomatoes
8989,893,Chips
8989,893,Eggs
8989,893,Diaper
8990,569,Diaper
8990,569,Chips
8990,569,Cola
8990,569,Lettuce
8991,410,Rice
8991,410,Diaper
8991,410,Pasta
8992,31,Water
8992,31,Bread
8993,717,Chips
8993,717,Cereal
8993,717,Lettuce
8994,941,Diaper
8994,941,Apples
8994,941,Eggs
8994,941,Chicken
8994,941,Tomatoes
8995,782,Chips
8995,782,Yogurt
8995,782,Lettuce
8995,782,Butter
8996,334,Diaper
8996,334,Butter
8996,334,Juice
8997,115,Rice
8997,115,Yogurt
8997,115,Beer
8998,491,Cheese
8998,491,Cereal
8998,491,Yogurt
8999,368,Water
8999,368,Cheese
8999,368,Lettuce
8999,368,Beer
9000,590,Beer
9000,590,Pasta
9000,590,Lettuce
9000,590,Water
9000,590,Eggs
9001,341,Eggs
9002,788,Bananas
9002,788,Apples
9002,788,Beer
9002,788,Pasta
9003,490,Diaper
9003,490,Beer
9003,490,Cola
9003,490,Lettuce
9003,490,Apples
9004,442,Juice
9004,442,Apples
9004,442,Tomatoes
9005,352,Juice
9006,413,Bananas
9006,413,Lettuce
9006,413,Cheese
9006,413,Apples
9007,698,Lettuce
9008,462,Cheese
9009,909,Apples
9009,909,Lettuce
9009,909,Pasta
9009,909,Juice
9009,909,Water
9010,753,Yogurt
9010,753,Cola
9010,753,Diaper
9010,753,Pasta
9011,619,Water
9011,619,Bananas
9011,619,Milk
9012,533,Chicken
9012,533,Diaper
9012,533,Water
9012,533,Tomatoes
9013,373,Bread
9013,373,Lettuce
9014,754,Butter
9014,754,Chicken
9014,754,Milk
9014,754,Eggs
9015,913,Beer
9015,913,Cereal
9015,913,Rice
9015,913,Bananas
9015,913,Lettuce
9016,595,Milk
9017,221,Milk
9017,221,Pasta
9017,221,Lettuce
9018,970,Diaper
9018,970,Chips
9019,886,Chips
9019,886,Beer
9020,174,Milk
9020,174,Cereal
9020,174,Chicken
9021,633,Tomatoes
9021,633,Water
9021,633,Bananas
9021,633,Chips
9021,633,Cereal
9022,297,Rice
9023,971,Yogurt
9023,971,Juice
9023,971,Lettuce
9023,971,Tomatoes
9023,971,Apples
9024,123,Beer
9024,123,Chips
9024,123,Water
9025,154,Bread
9025,154,Beer
9026,682,Cola
9026,682,Chicken
9026,682,Apples
9026,682,Cheese
9026,682,Eggs
9027,811,Cheese
9027,811,Tomatoes
9027,811,Bread
9027,811,Butter
9027,811,Cola
9028,840,Juice
9028,840,Cereal
9028,840,Cheese
9028,840,Rice
9028,840,Yogurt
9029,201,Yogurt
9030,432,Yogurt
9030,432,Cereal
9030,432,Beer
9030,432,Chicken
9030,432,Juice
9031,120,Cereal
9031,120,Water
9031,120,Butter
9031,120,Chicken
9031,120,Diaper
9032,826,Eggs
9033,507,Cola
9033,507,Chips
9033,507,Tomatoes
9033,507,Butter
9033,507,Bread
9034,687,Lettuce
9034,687,Eggs
9034,687,Yogurt
9034,687,Milk
9034,687,Chicken
9035,386,Tomatoes
9035,386,Bananas
9035,386,Apples
9035,386,Rice
9035,386,Chicken
9036,749,Lettuce
9036,749,Juice
9037,889,Yogurt
9037,889,Bananas
9037,889,Cheese
9038,755,Pasta
9038,755,Lettuce
9038,755,Juice
9038,755,Water
9038,755,Cola
9039,722,Chicken
9039,722,Chips
9039,722,Cereal
9040,103,Chips
9040,103,Cereal
9040,103,Lettuce
9041,592,Tomatoes
9041,592,Chicken
9041,592,Cheese
9041,592,Juice
9041,592,Rice
9042,491,Milk
9043,267,Tomatoes
9043,267,Chips
9043,267,Lettuce
9043,267,Milk
9043,267,Butter
9044,616,Apples
9044,616,Eggs
9044,616,Bananas
9045,359,Bananas
9045,359,Eggs
9045,359,Cereal
9045,359,Chicken
9045,359,Cheese
9046,395,Cereal
9046,395,Eggs
9046,395,Bread
9047,344,Milk
9047,344,Lettuce
9047,344,Water
9047,344,Juice
9047,344,Cereal
9048,4,Lettuce
9048,4,Rice
9049,277,Cola
9049,277,Apples
9049,277,Cheese
9049,277,Chips
9050,634,Juice
9051,282,Water
9051,282,Cheese
9052,713,Juice
9053,692,Yogurt
9053,692,Water
9053,692,Eggs
9054,863,Milk
9054,863,Butter
9054,863,Juice
9055,15,Tomatoes
9055,15,Apples
9056,433,Chips
9056,433,Rice
9057,862,Bread
9057,862,Tomatoes
9057,862,Milk
9058,985,Cheese
9058,985,Bananas
9058,985,Water
9058,985,Tomatoes
9058,985,Rice
9059,672,Tomatoes
9059,672,Water
9059,672,Chicken
9059,672,Butter
9059,672,Apples
9060,481,Juice
9060,481,Milk
9060,481,Diaper
9061,323,Eggs
9062,861,Lettuce
9062,861,Cola
9063,164,Pasta
9063,164,Cola
9063,164,Butter
9063,164,Lettuce
9063,164,Milk
9064,869,Yogurt
9064,869,Cola
9065,334,Water
9065,334,Cheese
9066,756,Cheese
9066,756,Butter
9066,756,Apples
9066,756,Chicken
9067,416,Cheese
9068,962,Apples
9068,962,Chicken
9068,962,Rice
9068,962,Water
9069,210,Bananas
9069,210,Beer
9070,232,Pasta
9071,154,Cereal
9071,154,Beer
9071,154,Bread
9072,655,Apples
9072,655,Beer
9072,655,Cheese
9072,655,Juice
9072,655,Tomatoes
9073,149,Cheese
9073,149,Chicken
9073,149,Tomatoes
9073,149,Juice
9074,781,Chips
9074,781,Lettuce
9074,781,Bananas
9074,781,Juice
9074,781,Water
9075,219,Cola
9075,219,Tomatoes
9076,316,Rice
9076,316,Apples
9076,316,Chips
9076,316,Butter
9077,823,Bananas
9078,268,Bananas
9078,268,Lettuce
9078,268,Eggs
9078,268,Milk
9078,268,Butter
9079,724,Diaper
9079,724,Pasta
9079,724,Tomatoes
9080,149,Milk
9080,149,Juice
9080,149,Butter
9081,807,Eggs
9081,807,Milk
9081,807,Lettuce
9082,794,Tomatoes
9082,794,Milk
9082,794,Yogurt
9082,794,Pasta
9082,794,Diaper
9083,553,Butter
9083,553,Yogurt
9084,742,Tomatoes
9084,742,Rice
9084,742,Cheese
9084,742,Eggs
9085,861,Chips
9085,861,Pasta
9085,861,Diaper
9085,861,Water
9085,861,Chicken
9086,106,Apples
9086,106,Bread
9086,106,Eggs
9087,112,Diaper
9087,112,Pasta
9087,112,Chips
9088,320,Cheese
9088,320,Milk
9088,320,Eggs
9089,344,Cereal
9089,344,Diaper
9089,344,Rice
9090,380,Cereal
9090,380,Pasta
9090,380,Tomatoes
9090,380,Butter
9090,380,Chicken
9091,762,Yogurt
9092,274,Milk
9092,274,Beer
9092,274,Chips
9092,274,Butter
9093,922,Chicken
9093,922,Pasta
9093,922,Apples
9093,922,Lettuce
9094,351,Water
9094,351,Bread
9094,351,Butter
9094,351,Cereal
9094,351,Juice
9095,619,Juice
9096,795,Eggs
9097,497,Eggs
9097,497,Chicken
9097,497,Apples
9098,233,Cola
9098,233,Diaper
9098,233,Rice
9098,233,Water
9099,135,Apples
9099,135,Pasta
9100,622,Cola
9100,622,Juice
9100,622,Cereal
9100,622,Cheese
9101,267,Chicken
9101,267,Tomatoes
9101,267,Rice
9102,855,Bananas
9102,855,Lettuce
9103,699,Tomatoes
9103,699,Yogurt
9103,699,Water
9104,344,Tomatoes
9104,344,Apples
9105,695,Water
9105,695,Cheese
9106,270,Chips
9106,270,Chicken
9106,270,Yogurt
9107,920,Eggs
9107,920,Diaper
9107,920,Beer
9108,57,Milk
9109,366,Apples
9110,47,Diaper
9110,47,Yogurt
9110,47,Cola
9111,748,Bananas
9111,748,Beer
9111,748,Juice
9112,374,Cheese
9113,369,Cola
9114,688,Beer
9114,688,Water
9114,688,Bananas
9114,688,Diaper
9114,688,Milk
9115,698,Pasta
9115,698,Eggs
9115,698,Diaper
9115,698,Cereal
9115,698,Yogurt
9116,505,Eggs
9116,505,Bananas
9116,505,Chips
9116,505,Apples
9117,371,Lettuce
9117,371,Chips
9117,371,Beer
9117,371,Cereal
9118,743,Eggs
9119,161,Diaper
9120,345,Lettuce
9120,345,Eggs
9120,345,Bananas
9121,953,Water
9121,953,Chicken
9122,835,Tomatoes
9122,835,Milk
9122,835,Bananas
9122,835,Cereal
9123,513,Bread
9124,233,Lettuce
9124,233,Butter
9124,233,Juice
9124,233,Beer
9125,405,Diaper
9125,405,Eggs
9125,405,Cereal
9125,405,Rice
9125,405,Cola
9126,597,Eggs
9126,597,Milk
9127,618,Cheese
9127,618,Juice
9128,293,Apples
9128,293,Pasta
9128,293,Lettuce
9129,457,Cereal
9129,457,Tomatoes
9129,457,Cheese
9129,457,Bread
9129,457,Chicken
9130,717,Juice
9130,717,Butter
9130,717,Diaper
9130,717,Apples
9130,717,Chips
9131,213,Cola
9131,213,Butter
9131,213,Apples
9132,416,Beer
9132,416,Diaper
9132,416,Chicken
9133,319,Water
9134,192,Chicken
9135,826,Chips
9136,169,Chips
9136,169,Butter
9136,169,Pasta
9137,295,Cereal
9137,295,Lettuce
9137,295,Diaper
9137,295,Bread
9138,46,Pasta
9138,46,Milk
9138,46,Lettuce
9138,46,Bananas
9139,913,Chicken
9139,913,Lettuce
9140,932,Water
9141,726,Cola
9141,726,Pasta
9142,290,Pasta
9142,290,Chips
9142,290,Rice
9142,290,Tomatoes
9142,290,Eggs
9143,89,Tomatoes
9143,89,Pasta
9143,89,Diaper
9144,475,Cola
9144,475,Butter
9145,711,Bread
9145,711,Water
9145,711,Bananas
9145,711,Beer
9146,927,Cheese
9146,927,Water
9146,927,Milk
9146,927,Rice
9147,51,Bananas
9147,51,Juice
9148,169,Milk
9148,169,Chicken
9148,169,Apples
9148,169,Beer
9148,169,Rice
9149,942,Beer
9149,942,Butter
9149,942,Water
9149,942,Pasta
9149,942,Juice
9150,687,Lettuce
9150,687,Pasta
9151,587,Bananas
9151,587,Yogurt
9151,587,Tomatoes
9151,587,Milk
9152,520,Milk
9153,880,Yogurt
9153,880,Rice
9153,880,Cheese
9153,880,Lettuce
9154,436,Apples
9154,436,Butter
9154,436,Diaper
9154,436,Chicken
9154,436,Pasta
9155,681,Water
9155,681,Butter
9156,553,Butter
9156,553,Chicken
9156,553,Apples
9156,553,Diaper
9156,553,Juice
9157,345,Yogurt
9157,345,Tomatoes
9157,345,Pasta
9157,345,Eggs
9158,53,Water
9158,53,Cola
9158,53,Diaper
9158,53,Cheese
9158,53,Yogurt
9159,84,Bananas
9160,778,Juice
9161,976,Cola
9161,976,Lettuce
9162,638,Pasta
9162,638,Chicken
9163,157,Apples
9164,244,Water
9165,128,Diaper
9165,128,Beer
9165,128,Water
9165,128,Lettuce
9166,112,Tomatoes
9167,229,Cola
9167,229,Chicken
9167,229,Juice
9167,229,Butter
9167,229,Chips
9168,585,Eggs
9168,585,Beer
9168,585,Chicken
9168,585,Water
9169,241,Milk
9170,738,Apples
9170,738,Juice
9170,738,Beer
9170,738,Pasta
9171,861,Apples
9171,861,Cola
9172,555,Diaper
9172,555,Eggs
9172,555,Bread
9172,555,Tomatoes
9173,496,Cola
9173,496,Water
9174,738,Chicken
9174,738,Juice
9174,738,Cereal
9174,738,Cola
9174,738,Milk
9175,620,Milk
9175,620,Bread
9175,620,Tomatoes
9176,346,Bread
9176,346,Bananas
9176,346,Butter
9176,346,Apples
9176,346,Lettuce
9177,219,Lettuce
9177,219,Chips
9178,514,Beer
9179,272,Butter
9179,272,Yogurt
9180,31,Yogurt
9180,31,Cheese
9180,31,Cola
9180,31,Eggs
9181,840,Butter
9181,840,Juice
9181,840,Eggs
9182,541,Pasta
9182,541,Water
9182,541,Juice
9182,541,Chicken
9182,541,Cheese
9183,113,Cheese
9184,39,Butter
9185,856,Eggs
9185,856,Tomatoes
9186,208,Diaper
9186,208,Chips
9186,208,Water
9187,417,Rice
9188,155,Diaper
9188,155,Bananas
9189,168,Diaper
9189,168,Bread
9190,993,Juice
9190,993,Bananas
9191,98,Pasta
9191,98,Cereal
9192,477,Butter
9192,477,Tomatoes
9193,435,Tomatoes
9194,735,Water
9194,735,Tomatoes
9195,656,Cereal
9196,359,Cereal
9196,359,Diaper
9197,611,Cereal
9198,923,Rice
9198,923,Cereal
9199,116,Diaper
9199,116,Cheese
9199,116,Tomatoes
9200,704,Water
9200,704,Diaper
9201,920,Pasta
9201,920,Diaper
9201,920,Tomatoes
9202,802,Juice
9202,802,Lettuce
9202,802,Cola
9202,802,Apples
9202,802,Butter
9203,199,Diaper
9203,199,Juice
9203,199,Apples
9204,61,Lettuce
9204,61,Tomatoes
9205,506,Yogurt
9206,380,Juice
9206,380,Chicken
9206,380,Cheese
9206,380,Water
9206,380,Beer
9207,849,Bananas
9207,849,Cereal
9207,849,Tomatoes
9207,849,Milk
9208,169,Beer
9208,169,Butter
9209,701,Yogurt
9209,701,Milk
9209,701,Butter
9209,701,Cola
9210,600,Bananas
9210,600,Rice
9211,188,Lettuce
9211,188,Yogurt
9211,188,Chicken
9211,188,Eggs
9212,954,Butter
9212,954,Juice
9212,954,Eggs
9213,542,Bread
9213,542,Apples
9213,542,Bananas
9213,542,Pasta
9214,332,Chicken
9214,332,Lettuce
9214,332,Rice
9214,332,Butter
9215,162,Cheese
9215,162,Beer
9216,58,Chips
9217,326,Tomatoes
9217,326,Bread
9217,326,Yogurt
9217,326,Pasta
9217,326,Cheese
9218,292,Bananas
9218,292,Water
9218,292,Cereal
9218,292,Tomatoes
9218,292,Diaper
9219,414,Water
9219,414,Tomatoes
9219,414,Chicken
9220,829,Lettuce
9220,829,Apples
9220,829,Cheese
9220,829,Chips
9221,196,Diaper
9221,196,Beer
9222,599,Lettuce
9222,599,Bananas
9223,678,Tomatoes
9223,678,Bananas
9223,678,Chips
9223,678,Milk
9223,678,Chicken
9224,79,Tomatoes
9224,79,Pasta
9224,79,Juice
9224,79,Milk
9225,51,Chicken
9225,51,Yogurt
9225,51,Beer
9226,772,Butter
9226,772,Juice
9226,772,Pasta
9227,555,Lettuce
9228,561,Pasta
9228,561,Lettuce
9229,702,Butter
9229,702,Yogurt
9229,702,Rice
9229,702,Bananas
9230,592,Lettuce
9230,592,Rice
9230,592,Tomatoes
9231,446,Cereal
9231,446,Juice
9231,446,Tomatoes
9232,19,Apples
9232,19,Milk
9233,805,Rice
9233,805,Water
9234,82,Chips
9235,887,Lettuce
9236,96,Bananas
9236,96,Diaper
9236,96,Apples
9236,96,Chips
9236,96,Rice
9237,259,Butter
9237,259,Cola
9237,259,Apples
9237,259,Cheese
9238,5,Milk
9238,5,Butter
9238,5,Cheese
9238,5,Tomatoes
9239,630,Yogurt
9239,630,Lettuce
9240,983,Cereal
9240,983,Bread
9240,983,Rice
9240,983,Chips
9240,983,Bananas
9241,613,Eggs
9241,613,Tomatoes
9241,613,Lettuce
9241,613,Diaper
9242,768,Rice
9242,768,Lettuce
9242,768,Pasta
9243,490,Bread
9243,490,Eggs
9243,490,Rice
9243,490,Butter
9243,490,Chicken
9244,979,Bread
9244,979,Butter
9244,979,Tomatoes
9244,979,Bananas
9244,979,Chips
9245,197,Chicken
9245,197,Milk
9245,197,Apples
9245,197,Pasta
9245,197,Tomatoes
9246,843,Eggs
9247,1000,Cheese
9247,1000,Rice
9247,1000,Pasta
9247,1000,Juice
9248,92,Water
9248,92,Juice
9249,914,Bananas
9249,914,Yogurt
9249,914,Milk
9249,914,Lettuce
9249,914,Chicken
9250,548,Chicken
9250,548,Lettuce
9250,548,Juice
9250,548,Cheese
9251,278,Juice
9251,278,Chips
9251,278,Yogurt
9251,278,Milk
9252,124,Eggs
9252,124,Yogurt
9252,124,Pasta
9252,124,Butter
9252,124,Beer
9253,877,Pasta
9253,877,Chicken
9253,877,Rice
9253,877,Apples
9253,877,Juice
9254,198,Bananas
9255,97,Diaper
9255,97,Cola
9255,97,Milk
9255,97,Bananas
9255,97,Pasta
9256,887,Eggs
9256,887,Juice
9257,904,Eggs
9257,904,Cola
9257,904,Rice
9257,904,Milk
9258,581,Bananas
9258,581,Milk
9258,581,Eggs
9259,200,Chicken
9259,200,Pasta
9259,200,Bananas
9260,297,Juice
9260,297,Lettuce
9260,297,Milk
9260,297,Tomatoes
9260,297,Yogurt
9261,874,Pasta
9262,162,Diaper
9262,162,Cola
9262,162,Milk
9262,162,Butter
9262,162,Cereal
9263,742,Cheese
9263,742,Tomatoes
9264,616,Bread
9265,890,Chicken
9265,890,Tomatoes
9265,890,Butter
9265,890,Cola
9265,890,Pasta
9266,292,Lettuce
9267,165,Eggs
9267,165,Cereal
9267,165,Diaper
9267,165,Bananas
9268,658,Water
9268,658,Yogurt
9268,658,Juice
9268,658,Bananas
9268,658,Cereal
9269,553,Bread
9269,553,Cereal
9270,279,Juice
9271,407,Cereal
9271,407,Cola
9271,407,Butter
9272,590,Water
9273,537,Beer
9273,537,Eggs
9273,537,Juice
9274,123,Tomatoes
9274,123,Bread
9274,123,Cola
9275,759,Milk
9276,459,Chicken
9276,459,Diaper
9276,459,Pasta
9276,459,Cola
9276,459,Cheese
9277,596,Eggs
9278,528,Bread
9278,528,Diaper
9279,260,Chicken
9279,260,Bread
9279,260,Cola
9279,260,Eggs
9279,260,Cereal
9280,423,Water
9280,423,Milk
9280,423,Chips
9281,176,Milk
9281,176,Cheese
9281,176,Diaper
9281,176,Lettuce
9282,197,Chips
9282,197,Bread
9282,197,Bananas
9282,197,Water
9283,577,Apples
9283,577,Butter
9283,577,Eggs
9283,577,Beer
9283,577,Milk
9284,134,Beer
9284,134,Cola
9284,134,Water
9284,134,Diaper
9285,635,Rice
9285,635,Milk
9286,774,Bread
9287,857,Apples
9287,857,Rice
9287,857,Chips
9287,857,Pasta
9288,951,Bananas
9288,951,Eggs
9288,951,Cola
9289,564,Rice
9289,564,Cereal
9290,500,Lettuce
9291,578,Beer
9291,578,Juice
9291,578,Milk
9291,578,Rice
9292,13,Water
9292,13,Beer
9292,13,Chips
9292,13,Diaper
9292,13,Yogurt
9293,718,Diaper
9293,718,Juice
9293,718,Beer
9294,566,Eggs
9295,358,Chips
9295,358,Water
9295,358,Rice
9295,358,Tomatoes
9296,69,Yogurt
9296,69,Juice
9297,771,Rice
9297,771,Bread
9297,771,Pasta
9297,771,Beer
9298,326,Juice
9299,981,Cheese
9299,981,Diaper
9299,981,Tomatoes
9300,58,Juice
